Row Name,Timer,Line
329,54988,3
330,54988,4
331,55375,3
332,55375,4
333,55762,4
334,55762,2
335,56149,1
336,56246,2
337,56343,3
338,56536,4
339,56536,1
340,56827,1
341,56827,2
342,57117,4
343,57117,3
344,57504,4
345,57698,1
346,57988,2
347,57988,4
348,58085,3
349,58375,1
350,58375,3
351,58665,2
352,58859,4
353,59053,2
354,59246,1
355,59440,3
356,59633,1
357,59633,4
358,59827,2
359,60020,4
360,60214,3
361,60407,1
362,60407,2
363,60794,3
364,60794,2
365,60988,1
366,61182,4
367,61762,1
368,61956,4
369,62149,3
370,62343,2
371,62536,1
372,62730,4
373,62730,3
374,63311,2
375,63311,4
376,63504,2
377,63504,4
378,63891,3
379,64278,3
380,64472,2
381,64665,1
382,64859,4
383,65053,2
384,65053,3
385,65246,1
386,65440,3
387,65633,4
388,65827,2
389,65827,3
390,66020,1
391,66117,4
392,66407,1
393,66407,3
394,67375,1
395,67762,4
396,68149,1
397,68149,2
398,68149,3
399,68536,2
400,68536,4
401,68536,1
402,68923,1
403,68923,3
404,68923,4
405,69214,3
406,69504,2
407,69698,1
408,69698,3
409,69698,4
410,70085,2
411,70085,4
412,70085,3
413,70472,1
414,70472,2
415,70472,4
416,70762,4
417,71053,2
418,71149,3
419,71246,1
420,71246,4
421,71633,3
422,71633,1
423,71633,4
424,72020,2
425,72020,3
426,72020,4
427,72311,2
428,72311,1
429,72601,3
430,72794,1
431,72794,4
432,73182,4
433,73182,2
434,73182,1
435,73569,1
436,73569,3
437,73569,4
438,73859,1
439,74053,3
440,74149,2
441,74343,1
442,74343,4
443,74343,3
444,74730,3
445,74730,2
446,74730,4
447,75117,3
448,75117,2
449,75117,1
450,75407,2
451,75407,4
452,75407,1
453,75698,3
454,75698,1
455,75891,2
456,75891,4
457,76278,3
458,76278,2
459,76278,1
460,76665,1
461,76665,3
462,76665,4
463,76956,2
464,76956,1
465,77246,3
466,77343,2
467,77440,1
468,77440,4
469,77633,3
470,77827,4
471,78020,2
472,78214,1
473,78407,4
474,78504,3
475,78601,1
476,78794,2
477,78988,3
478,78988,1
479,79182,2
480,79375,4
481,79569,1
482,79762,3
483,79956,1
484,80053,2
485,80343,4
486,80440,2
487,80536,1
488,80536,3
489,80730,2
490,80923,4
491,80923,1
492,81117,3
493,81311,2
494,81504,3
495,81601,1
496,81698,2
497,81891,4
498,82085,1
499,82085,2
500,82278,3
501,82472,4
502,82665,1
503,82859,2
504,83053,4
505,83149,3
506,83343,2
507,83440,4
508,83536,2
509,83633,1
510,83633,3
511,83827,4
512,84020,2
513,84214,1
514,84407,4
515,84601,3
516,84698,1
517,84988,2
518,85182,3
519,85182,1
520,85375,4
521,85569,3
522,85762,4
523,85956,3
524,85956,2
525,86149,4
526,86246,1
527,86536,2
528,86633,3
529,86730,1
530,86730,4
531,86923,2
532,87117,3
533,87311,2
534,87504,4
535,87698,1
536,87794,3
537,87891,4
538,88085,1
539,88278,4
540,88302,3
541,88665,4
542,88689,3
543,89052,4
544,89076,3
545,89440,2
546,89827,1
547,89827,3
548,90020,4
549,90407,3
550,90601,2
551,90601,4
552,90794,1
553,91182,2
554,91375,1
555,91375,3
556,91569,4
557,91956,3
558,92149,2
559,92149,4
560,92343,1
561,92633,3
562,92923,2
563,92923,4
564,93117,1
565,93504,2
566,93698,3
567,93698,1
568,93891,4
569,94278,3
570,94472,2
571,94472,4
572,94665,1
573,95053,2
574,95246,1
575,95246,3
576,95536,4
577,95730,1
578,95827,2
579,96020,3
580,96020,1
581,96214,4
582,96601,3
583,96794,2
584,96794,4
585,96988,1
586,97375,2
587,97569,3
588,97569,1
589,97762,4
590,98149,3
591,98343,2
592,98343,4
593,98536,1
594,98827,4
595,98923,3
596,99020,2
597,99117,1
598,99311,4
599,99504,1
600,99698,4
601,99891,1
602,100085,4
603,100278,1
604,100472,4
605,100665,1
606,101053,1
607,101440,1
608,101633,2
609,101730,3
610,101827,1
611,101923,2
612,102020,3
613,102117,4
