Row Name,Timer,Line
382,39346,3
383,39457,2
384,39568,4
385,39568,1
386,39679,2
387,39790,3
388,39790,4
389,39901,1
390,40013,2
391,40013,3
392,40124,4
393,40235,2
394,40235,1
395,40346,3
396,40457,4
397,40457,1
398,40568,2
399,40679,3
400,40679,4
401,40790,2
402,40790,1
403,40901,4
404,40901,3
405,41013,2
406,41124,1
407,41124,4
408,41235,3
409,41346,2
410,41346,1
411,41457,3
412,41568,1
413,41568,4
414,41679,2
415,41790,4
416,41790,3
417,41901,2
418,42012,1
419,42013,3
420,42124,4
421,42235,2
422,42235,1
423,42346,3
424,42346,4
425,42457,1
426,42457,2
427,42513,4
428,42568,3
429,42624,2
430,42679,4
431,42679,1
432,42790,3
433,42901,1
434,42901,2
435,43013,4
436,43124,3
437,43124,1
438,43235,2
439,43346,4
440,43346,1
441,43457,2
442,43457,3
443,43568,4
444,43568,1
445,43679,3
446,43790,4
447,43790,2
448,43901,1
449,44013,3
450,44013,2
451,44124,1
452,44124,4
453,44235,2
454,44235,4
455,44346,1
456,44346,3
457,44457,3
458,44457,4
459,44568,2
460,44679,4
461,44679,1
462,44790,3
463,44901,2
464,44901,1
465,45013,3
466,45124,4
467,45124,1
468,45235,2
469,45235,3
470,45346,4
471,45346,1
472,45457,3
473,45568,2
474,45568,1
475,45679,4
476,45790,1
477,45790,2
478,45846,3
479,45901,1
480,45901,4
481,45957,2
482,46013,3
483,46013,4
484,46068,1
485,46124,2
486,46179,3
487,46235,4
488,46235,1
489,46235,2
490,46346,3
491,46346,4
492,46457,2
493,46457,1
494,46568,4
495,46568,3
496,46679,1
497,46679,3
498,46790,2
499,46790,4
500,46901,3
501,46901,1
502,46957,2
503,47013,4
504,47068,3
505,47124,1
506,47124,2
507,47235,3
508,47346,4
509,47346,1
510,47457,2
511,47568,4
512,47568,3
513,47679,2
514,47790,1
515,47790,4
516,47901,3
517,47901,2
518,48013,1
519,48013,4
520,48124,2
521,48235,1
522,48235,3
523,48346,2
524,48457,3
525,48457,4
526,48568,1
527,48679,2
528,48679,3
529,48790,1
530,48790,4
531,48901,2
532,48901,1
533,49013,3
534,49013,4
535,49124,2
536,49124,1
537,49235,3
538,49290,4
539,49346,2
540,49346,1
541,49457,3
542,49457,4
543,49568,1
544,49568,2
545,49679,3
546,49679,4
547,49790,1
548,49790,4
549,49901,2
550,50012,4
551,50013,3
552,50124,1
553,50235,2
554,50235,3
555,50346,4
556,50457,1
557,50457,2
558,50568,3
559,50679,4
560,50679,2
561,50790,1
562,50901,4
563,50901,3
564,51013,2
565,51124,4
566,51124,1
567,51235,3
568,51346,2
569,51346,1
570,51457,3
571,51457,4
572,51568,1
573,51568,2
574,51679,3
575,51790,4
576,51790,1
577,51901,2
578,52013,4
579,52013,3
580,52124,2
581,52235,4
582,52235,1
583,52346,2
584,52346,3
585,52457,4
586,52457,1
587,52568,3
588,52568,1
589,52679,2
590,52679,4
591,52790,3
592,52790,1
593,52901,1
594,52901,4
595,53124,3
596,53124,4
597,53346,1
598,53346,3
599,53346,4
600,53457,2
601,53457,4
602,53568,1
603,53568,3
604,53679,2
605,53679,4
606,53790,1
607,53790,4
608,53901,2
609,53901,3
610,54013,1
611,54013,4
612,54124,3
613,54179,4
614,54235,2
615,54235,1
616,54346,4
617,54346,3
618,54457,2
619,54457,1
620,54568,4
621,54568,3
622,54679,1
623,54735,2
624,54790,3
625,54901,4
626,54901,1
627,55013,2
628,55068,3
629,55124,4
630,55124,1
631,55235,2
632,55235,3
633,55346,4
634,55346,1
635,55457,2
636,55457,3
637,55568,4
638,55568,3
639,55679,1
640,55679,2
641,55790,3
642,55790,4
643,55901,1
644,55957,2
645,56012,4
646,56013,3
647,56124,2
648,56124,1
649,56235,3
650,56235,4
651,56346,2
652,56346,1
653,56457,1
654,56457,4
655,56513,3
656,56568,2
657,56624,1
658,56679,4
659,56735,3
660,56790,1
661,56846,2
662,56901,4
663,56901,3
664,57013,2
665,57013,1
666,57124,4
667,57124,3
668,57235,2
669,57235,1
670,57346,3
671,57346,4
672,57457,1
673,57568,4
674,57568,3
675,57624,1
676,57679,2
677,57735,3
678,57790,1
679,57790,4
680,57901,3
681,57901,2
682,58013,1
683,58013,4
684,58124,3
685,58124,2
686,58235,1
687,58235,4
688,58346,3
689,58457,1
690,58457,2
691,58513,3
692,58568,4
693,58568,1
694,58624,2
695,58679,4
696,58679,3
697,58790,1
698,58790,2
699,58901,4
700,58901,3
701,58957,1
702,59013,2
703,59068,3
704,59124,4
705,59124,1
706,59235,3
707,59235,4
708,59346,2
709,59346,1
710,59401,3
711,59457,4
712,59457,1
713,59513,2
714,59568,3
715,59568,4
716,59624,1
717,59679,2
718,59735,3
719,59790,4
720,59790,1
721,59846,2
722,59901,3
723,59901,4
724,59957,1
725,60013,2
726,60013,3
727,60068,4
728,60124,1
729,60124,2
730,60179,3
731,60235,4
732,60235,1
733,60290,2
734,60346,4
735,60346,3
736,60401,1
737,60457,3
738,60457,4
739,60457,2
740,60679,1
741,60679,3
742,60901,4
743,60901,1
744,61124,4
745,61124,3
746,61346,1
747,61346,2
748,61568,2
749,61568,3
750,61790,3
751,61790,4
752,62013,1
753,62013,4
754,62124,3
755,62235,2
756,62235,1
757,62457,4
758,62457,2
759,62679,3
760,62679,1
761,62901,4
762,62901,3
763,63124,1
764,63124,2
765,63346,3
766,63346,2
767,63568,3
768,63568,4
769,63679,2
770,63790,4
771,63790,3
772,63846,1
773,63901,2
774,63901,3
775,63957,4
776,64012,1
777,64013,2
778,64235,4
779,64235,1
780,64457,3
781,64457,4
782,64679,3
783,64679,2
784,64901,1
785,64901,4
786,65124,1
787,65124,2
788,65346,3
789,65346,2
790,65568,3
791,65568,4
792,65679,2
793,65790,1
794,65790,4
795,66013,4
796,66013,2
797,66235,1
798,66235,3
799,66457,1
800,66457,2
801,66679,3
802,66679,4
803,66901,2
804,66901,3
805,67124,2
806,67124,1
807,67235,4
808,67346,2
809,67346,1
810,67401,3
811,67457,4
812,67457,1
813,67513,2
814,67568,1
815,67568,4
816,67568,3
817,67790,2
818,67790,3
819,68012,4
820,68013,2
821,68235,3
822,68235,4
823,68457,1
824,68457,2
825,68679,2
826,68679,4
827,68901,4
828,68901,3
829,69124,1
830,69124,3
831,69235,2
832,69346,4
833,69346,1
834,69568,3
835,69568,4
836,69790,2
837,69790,1
838,70012,1
839,70013,4
840,70235,3
841,70235,2
842,70457,2
843,70457,1
844,70679,4
845,70679,1
846,70790,3
847,70901,2
848,70901,1
849,70957,4
850,71013,3
851,71013,2
852,71068,1
853,71124,4
854,71124,3
855,71346,1
856,71346,4
857,71568,2
858,71568,1
859,71790,3
860,71790,2
861,72013,4
862,72013,1
863,72235,3
864,72235,4
865,72457,3
866,72457,2
867,72679,1
868,72679,2
869,72790,4
870,72901,3
871,72901,1
872,73124,3
873,73124,2
874,73346,4
875,73346,1
876,73568,3
877,73568,1
878,73790,4
879,73790,2
880,74013,4
881,74013,3
882,74235,2
883,74235,3
884,74346,1
885,74457,4
886,74457,3
887,74513,2
888,74568,4
889,74568,1
890,74624,3
891,74679,2
892,74679,1
893,74679,4
894,74901,1
895,74901,4
896,74901,3
897,75124,4
898,75124,3
899,75124,2
900,75346,4
901,75346,3
902,75346,1
903,75568,2
904,75568,1
905,75568,4
906,75790,3
907,75790,2
908,75790,4
909,76012,4
910,76013,3
911,76013,1
912,76235,1
913,76235,4
914,76235,2
915,76346,4
916,76457,1
917,76457,2
918,76457,3
919,76679,4
920,76679,2
921,76679,1
922,76901,1
923,76901,4
924,76901,3
925,77124,3
926,77124,1
927,77124,2
928,77346,2
929,77346,3
930,77346,4
931,77568,2
932,77568,3
933,77568,1
934,77790,1
935,77790,4
936,77790,2
937,78013,3
938,78013,4
939,78068,1
940,78124,3
941,78124,2
942,78179,4
943,78235,2
944,78235,1
945,78457,2
946,78457,3
947,78457,1
948,78679,4
949,78679,1
950,78679,2
951,78901,4
952,78901,1
953,78901,3
954,79124,2
955,79124,1
956,79124,3
957,79346,2
958,79346,4
959,79346,1
960,79568,1
961,79568,3
962,79568,4
963,79790,1
964,79790,2
965,79790,3
966,79901,2
967,80012,3
968,80013,4
969,80013,1
970,80235,2
971,80235,3
972,80235,4
973,80457,2
974,80457,1
975,80457,3
976,80679,1
977,80679,4
978,80679,3
979,80901,1
980,80901,2
981,80901,4
982,81124,2
983,81124,3
984,81124,4
985,81346,3
986,81346,4
987,81346,1
988,81568,1
989,81568,2
990,81624,3
991,81679,4
992,81679,1
993,81735,2
994,81790,4
995,81790,3
996,81790,1
997,82013,3
998,82013,1
999,82013,2
1000,82235,3
1001,82235,4
1002,82235,2
1003,82457,1
1004,82457,4
1005,82457,2
1006,82679,3
1007,82679,1
1008,82679,4
1009,82901,3
1010,82901,1
1011,82901,2
1012,83124,1
1013,83124,4
1014,83124,3
1015,83346,2
1016,83346,3
1017,83346,4
1018,83457,2
1019,83568,3
1020,83568,1
1021,83568,4
1022,83790,1
1023,83790,3
1024,83790,2
1025,84012,3
1026,84013,2
1027,84013,4
1028,84235,3
1029,84235,2
1030,84235,1
1031,84457,1
1032,84457,4
1033,84457,3
1034,84679,4
1035,84679,1
1036,84679,2
1037,84901,3
1038,84901,1
1039,84901,2
1040,85124,4
1041,85124,1
1042,85179,2
1043,85235,3
1044,85235,4
1045,85290,1
1046,85346,4
1047,85346,3
1048,85346,2
1049,85457,1
1050,85457,2
1051,85568,3
1052,85568,4
1053,85679,2
1054,85679,1
1055,85790,4
1056,85790,2
1057,85901,3
1058,85901,1
1059,86013,4
1060,86013,2
1061,86124,1
1062,86179,3
1063,86235,4
1064,86235,2
1065,86235,1
1066,86346,3
1067,86346,4
1068,86457,2
1069,86457,1
1070,86568,3
1071,86568,4
1072,86679,1
1073,86679,2
1074,86735,4
1075,86790,3
1076,86901,1
1077,86901,4
1078,86957,3
1079,87013,2
1080,87068,1
1081,87124,3
1082,87124,4
1083,87179,2
1084,87235,1
1085,87290,4
1086,87346,3
1087,87346,2
1088,87401,1
1089,87457,4
1090,87513,3
1091,87568,2
1092,87568,1
1093,87624,4
1094,87679,2
1095,87679,3
1096,87735,1
1097,87790,4
1098,87790,3
1099,87846,2
1100,87901,1
1101,87901,4
1102,87957,3
1103,88013,1
1104,88013,2
1105,88235,4
1106,88457,2
1107,88901,3
1108,88901,2
1109,88901,1
1110,89013,4
1111,89124,1
1112,89124,2
1113,89235,4
1114,89346,3
1115,89346,2
1116,89457,1
1117,89568,3
1118,89568,4
1119,89679,2
1120,89790,4
1121,89790,1
1122,89901,3
1123,90013,2
1124,90013,1
1125,90124,4
1126,90235,2
1127,90235,3
1128,90346,1
1129,90457,4
1130,90457,3
1131,90568,1
1132,90568,2
1133,90679,4
1134,90679,3
1135,90790,2
1136,90901,1
1137,90901,3
1138,91013,4
1139,91124,2
1140,91124,1
1141,91235,3
1142,91346,2
1143,91346,4
1144,91457,1
1145,91568,4
1146,91568,3
1147,91679,2
1148,91790,1
1149,91790,4
1150,91901,3
1151,92013,2
1152,92013,1
1153,92124,3
1154,92124,4
1155,92235,1
1156,92235,2
1157,92290,4
1158,92346,3
1159,92401,2
1160,92457,4
1161,92457,1
1162,92568,3
1163,92679,2
1164,92679,1
1165,92790,3
1166,92901,1
1167,92901,4
1168,93013,2
1169,93124,4
1170,93124,3
1171,93235,1
1172,93346,2
1173,93346,3
1174,93457,4
1175,93568,2
1176,93568,1
1177,93679,3
1178,93790,1
1179,93790,4
1180,93901,3
1181,94013,2
1182,94013,1
1183,94124,3
1184,94124,4
1185,94235,2
1186,94235,1
1187,94346,3
1188,94457,4
1189,94457,1
1190,94568,2
1191,94679,4
1192,94679,3
1193,94790,1
1194,94901,2
1195,94901,3
1196,95013,4
1197,95124,2
1198,95124,1
1199,95235,3
1200,95235,4
1201,95346,2
1202,95346,1
1203,95457,3
1204,95457,4
1205,95568,4
1206,95568,1
1207,95790,2
1208,95790,1
1209,96013,2
1210,96013,1
1211,96013,3
1212,96124,4
1213,96235,1
1214,96235,2
1215,96346,3
1216,96457,1
1217,96457,4
1218,96568,3
1219,96679,2
1220,96679,1
1221,96790,4
1222,96901,3
1223,96901,2
1224,97013,1
1225,97124,3
1226,97124,4
1227,97235,2
1228,97346,1
1229,97346,4
1230,97457,3
1231,97568,2
1232,97568,1
1233,97679,3
1234,97679,4
1235,97790,1
1236,97790,2
1237,97901,3
1238,98013,4
1239,98013,1
1240,98124,2
1241,98235,3
1242,98235,4
1243,98346,2
1244,98457,4
1245,98457,1
1246,98568,3
1247,98679,1
1248,98679,2
1249,98790,3
1250,98901,4
1251,98901,2
1252,99013,1
1253,99124,3
1254,99124,4
1255,99235,2
1256,99235,1
1257,99346,4
1258,99346,3
1259,99401,1
1260,99457,2
1261,99513,3
1262,99568,1
1263,99568,4
1264,99679,2
1265,99790,4
1266,99790,3
1267,99901,1
1268,100013,2
1269,100013,4
1270,100124,3
1271,100235,1
1272,100235,4
1273,100346,3
1274,100346,2
1275,100457,1
1276,100457,4
1277,100568,2
1278,100679,1
1279,100679,3
1280,100790,4
1281,100901,2
1282,100901,3
1283,101013,4
1284,101013,1
1285,101124,3
1286,101124,1
1287,101235,4
1288,101235,2
1289,101346,2
1290,101346,1
1291,101457,4
1292,101568,2
1293,101568,3
1294,101679,1
1295,101790,4
1296,101790,3
1297,101901,2
1298,102013,1
1299,102013,4
1300,102124,3
1301,102124,2
1302,102235,1
1303,102235,4
1304,102346,3
1305,102457,2
1306,102457,4
1307,102568,1
1308,102679,4
1309,102679,3
1310,102735,2
1311,102790,4
1312,102790,1
1313,102846,3
1314,102901,2
1315,102901,1
1316,102957,4
1317,103013,3
1318,103068,2
1319,103124,1
1320,103124,4
1321,103124,3
1322,103235,2
1323,103235,1
1324,103346,3
1325,103346,4
1326,103457,1
1327,103457,2
1328,103568,4
1329,103568,2
1330,103679,3
1331,103679,1
1332,103790,2
1333,103846,4
1334,103901,3
1335,103957,2
1336,104013,4
1337,104013,1
1338,104124,3
1339,104235,1
1340,104235,2
1341,104346,3
1342,104457,4
1343,104457,1
1344,104568,2
1345,104679,4
1346,104679,3
1347,104790,2
1348,104790,1
1349,104901,4
1350,104901,3
1351,105013,1
1352,105124,4
1353,105124,2
1354,105235,3
1355,105346,2
1356,105346,1
1357,105457,4
1358,105568,1
1359,105568,3
1360,105679,4
1361,105679,2
1362,105790,3
1363,105790,2
1364,105901,4
1365,105901,1
1366,106013,3
1367,106013,2
1368,106124,1
1369,106179,2
1370,106235,3
1371,106235,4
1372,106346,2
1373,106346,1
1374,106457,4
1375,106457,3
1376,106568,2
1377,106568,1
1378,106679,4
1379,106679,1
1380,106790,3
1381,106901,1
1382,106901,2
1383,107013,4
1384,107124,3
1385,107124,2
1386,107235,1
1387,107346,4
1388,107346,3
1389,107457,2
1390,107568,1
1391,107568,3
1392,107679,4
1393,107790,1
1394,107790,2
1395,107901,3
1396,108013,1
1397,108013,4
1398,108124,2
1399,108235,3
1400,108235,4
1401,108346,2
1402,108346,1
1403,108457,4
1404,108457,3
1405,108568,2
1406,108679,1
1407,108679,4
1408,108790,3
1409,108901,1
1410,108901,2
1411,109013,3
1412,109124,4
1413,109124,1
1414,109235,3
1415,109235,2
1416,109346,1
1417,109346,4
1418,109457,2
1419,109457,1
1420,109568,3
1421,109568,4
1422,109679,2
1423,109679,1
1424,109790,4
1425,109790,1
1426,110013,2
1427,110013,1
1428,110235,4
1429,110235,2
1430,110235,1
1431,110346,3
1432,110346,1
1433,110457,4
1434,110457,2
1435,110568,3
1436,110568,1
1437,110679,4
1438,110679,1
1439,110790,3
1440,110790,2
1441,110901,4
1442,110901,1
1443,111013,2
1444,111068,1
1445,111124,3
1446,111124,4
1447,111235,1
1448,111235,2
1449,111346,3
1450,111346,4
1451,111457,1
1452,111457,2
1453,111568,4
1454,111624,3
1455,111679,2
1456,111790,1
1457,111790,4
1458,111846,3
1459,111901,2
1460,111957,1
1461,112013,4
1462,112013,3
1463,112124,2
1464,112124,1
1465,112235,4
1466,112235,3
1467,112346,1
1468,112346,2
1469,112457,1
1470,112457,4
1471,112568,3
1472,112568,2
1473,112679,1
1474,112679,4
1475,112790,2
1476,112846,1
1477,112901,4
1478,112901,3
1479,113013,2
1480,113013,1
1481,113124,3
1482,113124,4
1483,113235,2
1484,113235,1
1485,113346,4
1486,113346,1
1487,113401,2
1488,113457,3
1489,113513,4
1490,113568,1
1491,113624,2
1492,113679,4
1493,113735,3
1494,113790,1
1495,113790,2
1496,113901,3
1497,113901,4
1498,114013,1
1499,114013,2
1500,114124,3
1501,114124,4
1502,114235,1
1503,114235,4
1504,114346,3
1505,114346,2
1506,114457,1
1507,114457,4
1508,114513,2
1509,114568,3
1510,114624,4
1511,114679,1
1512,114679,2
1513,114790,3
1514,114790,4
1515,114901,1
1516,114901,2
1517,115013,3
1518,115013,4
1519,115124,1
1520,115124,4
1521,115235,2
1522,115235,3
1523,115346,2
1524,115346,1
1525,115401,3
1526,115457,1
1527,115457,4
1528,115513,2
1529,115568,3
1530,115568,4
1531,115679,2
1532,115679,1
1533,115790,4
1534,115790,3
1535,115846,1
1536,115901,2
1537,115957,3
1538,116013,4
1539,116013,1
1540,116124,2
1541,116124,3
1542,116235,3
1543,116235,4
1544,116290,2
1545,116346,1
1546,116346,4
1547,116401,3
1548,116457,2
1549,116457,1
1550,116513,4
1551,116568,3
1552,116624,2
1553,116679,1
1554,116679,4
1555,116735,3
1556,116790,2
1557,116790,1
1558,116846,4
1559,116901,3
1560,116901,2
1561,116957,1
1562,117013,4
1563,117013,3
1564,117068,2
1565,117124,1
1566,117124,4
1567,117179,3
1568,117235,1
1569,117235,2
1570,117290,4
1571,117346,2
1572,117346,1
1573,117401,3
1574,117457,4
1575,117790,2
1576,118190,3
1577,118590,1
1578,118990,4
1579,119790,4
1580,119990,3
1581,120190,1
1582,120390,2
1583,120590,3
1584,120790,1
1585,120990,4
1586,121190,3
1587,121390,1
1588,121590,4
1589,121790,2
1590,122190,3
1591,122590,1
1592,122990,4
1593,123390,3
1594,124190,4
1595,124390,2
1596,124590,1
1597,124790,3
1598,124990,2
1599,125389,4
1600,125523,1
1601,125656,4
1602,125790,3
1603,126190,2
1604,126390,3
1605,126590,1
1606,127190,4
1607,127790,3
1608,127990,4
1609,128190,2
1610,128590,1
1611,128990,2
1612,129790,4
1613,129790,3
1614,129790,1
1615,130190,1
1616,130190,2
1617,130590,4
1618,130590,3
1619,130990,4
1620,130990,3
1621,131390,3
1622,131790,1
1623,131790,2
1624,131990,4
1625,132190,2
1626,132190,3
1627,132590,4
1628,132590,2
1629,132790,3
1630,132990,1
1631,133190,2
1632,133390,1
1633,133390,3
1634,133590,2
1635,133790,1
1636,133790,4
1637,133790,3
1638,133990,4
1639,134190,3
1640,134190,1
1641,134390,2
1642,134590,4
1643,134590,1
1644,134990,3
1645,134990,2
1646,135190,2
1647,135390,2
1648,135390,4
1649,135390,1
1650,135590,3
1651,135790,1
1652,135790,4
1653,135790,3
1654,135990,4
1655,135990,3
1656,136190,2
1657,136190,3
1658,136590,4
1659,136990,3
1660,136990,1
1661,136990,4
1662,137190,1
1663,137390,3
1664,137390,2
1665,137590,4
1666,137790,2
1667,138190,3
1668,138190,1
1669,138323,2
1670,138390,1
1671,138456,3
1672,138590,2
1673,138590,4
1674,138590,1
1675,138990,1
1676,138990,4
1677,139190,2
1678,139390,4
1679,139390,3
1680,139790,2
1681,139990,3
1682,140190,1
1683,140190,2
1684,140590,2
1685,140590,4
1686,140790,1
1687,140990,2
1688,140990,3
1689,141390,4
1690,141390,1
1691,141590,1
1692,141790,3
1693,141790,2
1694,141790,1
1695,141990,4
1696,142190,1
1697,142190,2
1698,142290,1
1699,142290,2
1700,142390,2
1701,142390,1
1702,142490,2
1703,142490,1
1704,142590,1
1705,142590,4
1706,142590,2
1707,142990,3
1708,142990,2
1709,143390,2
1710,143390,1
1711,143790,3
1712,143790,2
1713,144190,2
1714,144590,3
1715,144590,1
1716,144790,2
1717,144990,2
1718,144990,1
1719,145390,3
1720,145390,1
1721,145590,2
1722,145790,4
1723,145990,3
1724,146190,1
1725,146190,4
1726,146390,2
1727,146590,4
1728,146590,1
1729,146590,3
1730,146790,3
1731,146990,4
1732,146990,2
1733,147190,2
1734,147390,1
1735,147390,3
1736,147790,4
1737,147790,2
1738,147990,2
1739,148190,1
1740,148190,3
1741,148190,2
1742,148390,3
1743,148590,4
1744,148590,2
1745,148590,3
1746,148790,2
1747,148790,3
1748,148990,3
1749,148990,2
1750,149390,1
1751,149790,4
1752,149790,1
1753,149790,2
1754,149990,2
1755,150190,3
1756,150190,1
1757,150390,1
1758,150590,3
1759,150990,2
1760,150990,4
1761,151123,3
1762,151190,1
1763,151256,2
1764,151390,3
1765,151390,4
1766,151390,1
1767,151790,2
1768,151790,4
1769,151990,1
1770,152190,4
1771,152190,3
1772,152590,2
1773,152790,3
1774,152990,1
1775,152990,2
1776,153390,2
1777,153390,4
1778,153590,1
1779,153790,4
1780,153790,2
1781,154190,3
1782,154190,1
1783,154390,1
1784,154590,2
1785,154590,4
1786,154590,1
1787,154790,3
1788,154990,4
1789,154990,3
1790,155090,4
1791,155090,3
1792,155190,3
1793,155190,4
1794,155290,3
1795,155290,4
1796,155390,2
1797,155390,4
1798,155390,1
1799,155390,3
1800,155753,3
1801,155753,1
1802,156117,4
1803,156117,1
1804,156480,4
1805,156844,3
1806,156844,2
1807,156844,1
1808,157177,2
1809,157177,4
1810,157510,1
1811,157510,4
1812,157844,1
1813,158177,2
1814,158177,4
1815,158177,3
1816,158484,3
1817,158484,1
1818,158792,4
1819,158792,1
1820,159100,4
1821,159407,3
1822,159407,1
1823,159407,2
1824,159692,2
1825,159692,1
1826,159978,4
1827,159978,3
1828,160264,3
1829,160549,2
1830,160549,4
1831,160549,1
1832,160815,3
1833,160815,1
1834,161082,4
1835,161082,1
1836,161082,2
1837,161348,4
1838,161615,1
1839,161615,3
1840,161615,2
1841,161865,4
1842,161865,3
1843,162115,2
1844,162115,1
1845,162365,1
1846,162615,4
1847,162615,2
1848,162615,3
1849,162850,2
1850,162850,1
1851,163085,4
1852,163085,3
1853,163320,3
1854,163556,1
1855,163556,2
1856,163556,4
1857,163778,4
1858,163778,2
1859,164000,3
1860,164000,1
1861,164222,1
1862,164444,2
1863,164444,3
1864,164444,4
1865,164654,1
1866,164654,3
1867,164865,4
1868,164865,2
1869,165075,2
1870,165286,3
1871,165286,4
1872,165286,1
